"","x"
"4681","industria"
"4682","cuarto"
"4683","industria"
"4684","registro"
"4685","crecimiento"
"4686","levemente"
"4687","positivo"
"4688","incidieron"
"4689","positivamente"
"4690","variacion"
"4691","produccion"
"4692","indicadores"
"4693","calculados"
"4694","cifras"
"4695","produccion"
"4696","industrial"
"4697","papel"
"4698","equipo"
"4699","transporte"
"4700","casi"
"4701","contrarrestada"
"4702","caida"
"4703","desagregada"
"4704","ine"
"4705","ajustados"
"4706","ponderacion"
"4707","ccnn"
"4708","produccion"
"4709","metanol"
"4710","combustibles"
"4711","ello"
"4712","crecimiento"
"4713","sector"
"4714","fuentes"
"4715","banco"
"4716","instituto"
"4717","nacional"
"4718","menos"
"4719","antecedentes"
"4720","conocidos"
"4721","arrojan"
"4722","crecimiento"
"4723","similar"
"4724","previo"
"4725","siguio"
"4726","incidiendo"
"4727","negativamente"
"4728","produccion"
"4729","metanol"
"4730","observo"
"4731","recuperacion"
"4732","elaboracion"
"4733","combustibles"
"4734","empleo"
"4735","industrial"
"4736","agrupaciones"
"4737","ramas"
"4738","inversion"
"4739","transables"
"4740","siguieron"
"4741","niveles"
"4742","variacion"
"4743","altos"
"4744","menor"
"4745","medida"
"4746","agroindustria"
"4747","actividad"
"4748","industrial"
"4749","afectada"
"4750","incremento"
"4751","costos"
"4752","energia"
"4753","evidencia"
"4754","empirica"
"4755","muestra"
"4756","existe"
"4757","correlacion"
"4758","negativa"
"4759","precio"
"4760","energia"
"4761","productividad"
"4762","media"
"4763","trabajo"
"4764","plantas"
"4765","manufactureras"
"4766","posible"
"4767","incremento"
"4768","precio"
"4769","energia"
"4770","reduzca"
"4771","productividad"
"4772","media"
"4773","trabajo"
"4774","corto"
"4775","largo"
"4776","asimismo"
"4777","casuistica"
"4778","recogida"
"4779","empresas"
"4780","sector"
"4781","apunta"
"4782","existe"
"4783","algun"
"4784","impacto"
"4785","produccion"
"4786","mayores"
"4787","costos"
"4788","energia"
"4789","restricciones"
"4790","cuantitativas"
"4791","observadas"
"4792","mediados"
"4793","escenario"
"4794","probable"
"4795","preve"
"4796","industria"
"4797","seguira"
"4798","crecimiento"
"4799","moderado"
"4800","trimestres"
"4801","venideros"
"4802","puesto"
"4803","factores"
"4804","afectaron"
"4805","negativamente"
"4806","fuentes"
"4807","asociacion"
"4808","seguridad"
"4809","instituto"
"4810","nacional"
"4811","sector"
"4812","experimentado"
"4813","sociedad"
"4814","fomento"
"4815","fabril"
"4816","actividad"
"4817","mercado"
"4818","laboral"
"4819","cambios"
"4820","favorables"
"4821","ello"
"4822","deberia"
"4823","sumarse"
"4824","menor"
"4825","demanda"
"4826","interna"
"4827","pib"
"4828","sectores"
"4829","servicios"
"4830","desaceleracion"
"4831","consumo"
"4832","variacion"
"4833","cuanto"
"4834","empleo"
"4835","industria"
"4836","volatilidad"
"4837","cifras"
"4838","reporta"
"4839","ine"
"4840","permite"
"4841","hacer"
"4842","evaluacion"
"4843","concluyente"
"4844","dinamismo"
"4845","embargo"
"4846","cifras"
"4847","achs"
"4848","sofofa"
"4849","consideran"
"4850","solo"
"4851","asalariados"
"4852","crecimiento"
"4853","menores"
"4854","respecto"
"4855","maximos"
"4856","alcanzados"
"4857","ambos"
"4858","casos"
"4859","incremento"
"4860","empleo"
"4861","ubica"
"4862","comercio"
"4863","servicios"
"4864","cuarto"
"4865","actividad"
"4866","comercio"
"4867","crecio"
"4868","cuarto"
"4869","precedente"
"4870","debajo"
"4871","visto"
"4872","primera"
"4873","mitad"
"4874","componentes"
"4875","destaco"
"4876","buen"
"4877","desempeno"
"4878","comercio"
"4879","automotriz"
"4880","contrarrestado"
"4881","menor"
"4882","dinamismo"
"4883","servicios"
"4884","financieros"
"4885","empresasriales"
"4886","servicios"
"4887","personales"
"4888","comercio"
"4889","mayorista"
"4890","solo"
"4891","ventas"
"4892","maquinaria"
"4893","equipo"
"4894","siguieron"
"4895","administracion"
"4896","publica"
"4897","sobresaliendo"
"4898","asociadas"
"4899","probablemente"
"4900","importante"
"4901","recuperacion"
"4902","banco"
"4903","componente"
"4904","inversion"
"4905","comercio"
"4906","minorista"
"4907","componente"
"4908","vinculado"
"4909","evolucion"
"4910","consumo"
"4911","privado"
"4912","menos"
"4913","dinamico"
"4914","trimestres"
"4915","previos"
"4916","continuo"
"4917","altas"
"4918","empleo"
"4919","comercio"
"4920","variacion"
"4921","buen"
"4922","desempeno"
"4923","ventas"
"4924","variacion"
"4925","grandes"
"4926","tiendas"
"4927","estima"
"4928","comercio"
"4929","crecido"
"4930","menos"
"4931","previo"
"4932","acorde"
"4933","evolucion"
"4934","consumo"
"4935","cuanto"
"4936","empleo"
"4937","sector"
"4938","cifras"
"4939","achs"
"4940","continuo"
"4941","atenuando"
"4942","incremento"
"4943","tendencia"
"4944","arrastra"
"4945","inicios"
"4946","incremento"
"4947","empleo"
"4948","alcanzo"
"4949","compara"
"4950","aumento"
"4951","cifras"
"4952","ine"
"4953","primeros"
"4954","tres"
"4955","empleo"
"4956","sectorial"
"4957","crecio"
"4958","repuntando"
"4959","respecto"
"4960","precedente"
"4961","aumento"
"4962","crecimiento"
"4963","sector"
"4964","transporte"
"4965","trayectoria"
"4966","decreciente"
"4967","evolucion"
"4968","sobresalio"
"4969","desempeno"
"4970","subsectores"
"4971","transporte"
"4972","aereo"
"4973","maritimo"
"4974","fuentes"
"4975","asociacion"
"4976","seguridad"
"4977","instituto"
"4978","nacional"
"4979","aumentos"
"4980","superiores"
"4981","sector"
"4982","comunicaciones"
"4983","crecio"
"4984","casi"
"4985","cuarto"
"4986","totalizando"
"4987","sector"
"4988","dinamico"
"4989","pib"
"4990","desarrollo"
"4991","influyo"
"4992","crecimiento"
"4993","telefonia"
"4994","movil"
"4995","recuperacion"
"4996","telefonia"
"4997","fija"
"4998","empleo"
"4999","construccion"
"5000","agricultura"
"5001","larga"
"5002","distancia"
"5003","variacion"
"5004","construccion"
"5005","anticipado"
"5006","construccion"
"5007","siguio"
"5008","creciendo"
"5009","agregado"
"5010","pib"
"5011","desempeno"
"5012","sector"
"5013","obedecio"
"5014","fuerte"
"5015","crecimiento"
"5016","componente"
"5017","obras"
"5018","ingenieria"
"5019","sustento"
"5020","dinamismo"
"5021","inversion"
"5022","actividad"
"5023","edificacion"
"5024","crecio"
"5025","moderadamente"
"5026","desaceleracion"
"5027","ventas"
"5028","viviendas"
"5029","nuevas"
"5030","segunda"
"5031","mitad"
"5032","resta"
"5033","existen"
"5034","buenas"
"5035","perspectivas"
"5036","sector"
"5037","conjunto"
"5038","explicadas"
"5039","dinamismo"
"5040","esperado"
"5041","inversion"
"5042","respaldado"
"5043","proyecciones"
"5044","contenidas"
"5045","catastro"
"5046","inversion"
"5047","cbc"
"5048","recuperacion"
"5049","observada"
"5050","ventas"
"5051","viviendas"
"5052","nuevas"
"5053","primera"
"5054","fuentes"
"5055","asociacion"
"5056","seguridad"
"5057","instituto"
"5058","nacional"
"5059","fuentes"
"5060","disponibles"
"5061","coinciden"
"5062","mostrar"
"5063","repunte"
"5064","empleo"
"5065","sector"
"5066","construccion"
"5067","cifras"
"5068","achs"
"5069","empleo"
"5070","politica"
"5071","monetaria"
"5072","paso"
"5073","variaciones"
"5074","anuales"
"5075","negativas"
"5076","gran"
"5077","tasa"
"5078","desempleo"
"5079","fuerza"
"5080","trabajo"
"5081","crecer"
"5082","cerca"
"5083","cifras"
"5084","ine"
"5085","repunte"
"5086","pasado"
"5087","crecimiento"
"5088","agropecuario"
"5089","silvicola"
"5090","sector"
"5091","agricola"
"5092","mostro"
"5093","caida"
"5094","agregado"
"5095","pasado"
"5096","recupero"
"5097","parcialmente"
"5098","cuarto"
"5099","lapso"
"5100","destaco"
"5101","incidencia"
"5102","negativa"
"5103","sector"
"5104","fruticola"
"5105","asociada"
"5106","retraso"
"5107","cosecha"
"5108","heladas"
"5109","bajas"
"5110","temperaturas"
"5111","primaverales"
"5112","resalto"
"5113","importante"
"5114","produccion"
"5115","subsector"
"5116","silvicola"
"5117","explicada"
"5118","puesta"
"5119","marcha"
"5120","ampliacion"
"5121","plantas"
"5122","productivas"
"5123","referida"
"5124","adversas"
"5125","condiciones"
"5126","climaticas"
"5127","estima"
"5128","sector"
"5129","bajo"
"5130","dinamismo"
"5131","serie"
"5132","desestacionalizada"
"5133","empleo"
"5134","agricola"
"5135","sigue"
"5136","presentando"
"5137","bajo"
"5138","crecimiento"
"5139","fuentes"
"5140","banco"
"5141","instituto"
"5142","nacional"
"5143","obstante"
"5144","leve"
"5145","repunte"
"5146","variaciones"
"5147","anuales"
"5148","inferiores"
"5149","empleo"
"5150","participacion"
"5151","desempleo"
"5152","empleo"
"5153","nacional"
"5154","mercado"
"5155","laboral"
"5156","muestra"
"5157","menor"
"5158","estrechez"
"5159","respecto"
"5160","dinamismo"
"5161","fuerza"
"5162","trabajo"
"5163","segunda"
"5164","extendio"
"5165","luego"
"5166","mantenerse"
"5167","relativamente"
"5168","estable"
"5169","variacion"
"5170","elevadas"
"5171","tasa"
"5172","participacion"
"5173","siguio"
"5174","evolucion"
"5175","similar"
"5176","llegando"
"5177","niveles"
"5178","cercanos"
"5179","maximos"
"5180","mediados"
"5181","cerca"
"5182","terminos"
"5183","desestacionalizados"
"5184","manteniendose"
"5185","siguientes"
"5186","intensidad"
"5187","primeros"
"5188","ocupacion"
"5189","retomo"
"5190","dinamismo"
"5191","anotando"
"5192","variacion"
"5193","orden"
"5194","acentuo"
"5195","cambio"
"5196","composicion"
"5197","empleo"
"5198","cuenta"
"5199","propia"
"5200","asalariado"
"5201","serie"
"5202","desestacionalizada"
"5203","va"
"5204","cifras"
"5205","ine"
"5206","empleo"
"5207","asalariado"
"5208","fuentes"
"5209","banco"
"5210","instituto"
"5211","nacional"
"5212","crecido"
"5213","anuales"
"5214","vez"
"5215","intensifico"
"5216","caida"
"5217","variacion"
"5218","empleo"
"5219","cuenta"
"5220","propia"
"5221","alcanzando"
"5222","cifras"
"5223","achs"
"5224","panorama"
"5225","empleo"
"5226","asalariado"
"5227","crece"
"5228","mediados"
"5229","empleo"
"5230","categoria"
"5231","ocupacional"
"5232","ello"
"5233","tras"
"5234","aumentar"
"5235","tasa"
"5236","variacion"
"5237","desempleo"
"5238","desestacionalizada"
"5239","llego"
"5240","mantuvo"
"5241","siguientes"
"5242","descendiendo"
"5243","estima"
"5244","dentro"
"5245","rango"
"5246","estimaciones"
"5247","coherente"
"5248","estabilidad"
"5249","precios"
"5250","cifras"
"5251","reporta"
"5252","universidad"
"5253","mostraron"
"5254","tasa"
"5255","desempleo"
"5256","desestacionalizada"
"5257","gran"
"5258","santiago"
"5259","mantuvo"
"5260","practicamente"
"5261","inalterada"
"5262","alcanzando"
"5263","previo"
"5264","terminos"
"5265","ocupacion"
"5266","cifras"
"5267","menor"
"5268","crecimiento"
"5269","empleo"
"5270","respecto"
"5271","previo"
"5272","composicion"
"5273","crecimiento"
"5274","empleo"
"5275","asalariado"
"5276","menor"
"5277","cuenta"
"5278","propia"
"5279","resultados"
"5280","encuesta"
"5281","menor"
"5282","crecimiento"
"5283","empleo"
"5284","fuerza"
"5285","trabajo"
"5286","tasa"
"5287","desempleo"
"5288","relativamente"
"5289","fuentes"
"5290","asociacion"
"5291","seguridad"
"5292","instituto"
"5293","nacional"
"5294","estable"
"5295","van"
"5296","misma"
"5297","direccion"
"5298","reportado"
"5299","ine"
"5300","region"
"5301","metropolitana"
"5302","evolucion"
"5303","reciente"
"5304","inflacion"
"5305","costos"
"5306","analiza"
"5307","evolucion"
"5308","reciente"
"5309","principales"
"5310","componentes"
"5311","inflacion"
"5312","costos"
"5313","identificando"
"5314","diferentes"
"5315","fuentes"
"5316","presiones"
"5317","inflacionarias"
"5318","coyuntura"
"5319","probable"
"5320","evolucion"
"5321","corto"
"5322","evolucion"
"5323","reciente"
"5324","inflacion"
"5325","inflacion"
"5326","ipc"
"5327","ipcx"
"5328","ipcx"
"5329","inflacion"
"5330","ipc"
"5331","siguio"
"5332","aumentando"
"5333","variacion"
"5334","lento"
"5335","previsto"
"5336","registros"
"5337","inflacion"
"5338","mensual"
"5339","repitieron"
"5340","inusuales"
"5341","incrementos"
"5342","observados"
"5343","segunda"
"5344","mitad"
"5345","pasado"
"5346","inflacion"
"5347","ipc"
"5348","alcanzo"
"5349","menor"
"5350","ubica"
"5351","rango"
"5352","tolerancia"
"5353","meta"
"5354","inflacion"
"5355","medidas"
"5356","inflacion"
"5357","subyacente"
"5358","registrado"
"5359","incremento"
"5360","ipc"
"5361","trayectoria"
"5362","ascendente"
"5363","cerrandose"
"5364","brecha"
"5365","observaba"
"5366","indicadores"
"5367","pasado"
"5368","inflacion"
"5369","ipcx"
"5370","aumento"
"5371","ipcx"
"5372","subio"
"5373","lapso"
"5374","menor"
"5375","incremento"
"5376","ipc"
"5377","respecto"
"5378","medidas"
"5379","definicion"
"5380","glosario"
"5381","subyacentes"
"5382","obedecio"
"5383","acciones"
"5384","llevo"
"5385","cabo"
"5386","gobierno"
"5387","atenuar"
"5388","impacto"
"5389","internacional"
"5390","precio"
"5391","petroleo"
"5392","fuentes"
"5393","banco"
"5394","instituto"
"5395","nacional"
"5396","precios"
"5397","internos"
"5398","combustibles"
"5399","apreciacion"
"5400","cambio"
"5401","escenario"
"5402","velocidades"
"5403","expansion"
"5404","ipcx"
"5405","ipcx"
"5406","aumentaron"
"5407","velocidad"
"5408","ipc"
"5409","disminuyo"
"5410","niveles"
"5411","velocidad"
"5412","expansion"
"5413","ipc"
"5414","ipcx"
"5415","ipcx"
"5416","medidas"
"5417","tendencia"
"5418","inflacionaria"
"5419","aumentando"
"5420","tasa"
"5421","moderada"
"5422","contrasta"
"5423","ocurrido"
"5424","gran"
"5425","media"
"5426","podada"
"5427","articulos"
"5428","mpa"
"5429","tmvc"
"5430","excluye"
"5431","precios"
"5432","volatiles"
"5433","registraron"
"5434","incrementos"
"5435","significativos"
"5436","medidas"
"5437","inflacion"
"5438","excluyen"
"5439","componentes"
"5440","coyuntura"
"5441","registrado"
"5442","incrementos"
"5443","relevantes"
"5444","mostraron"
"5445","aumentos"
"5446","menores"
"5447","inflacion"
"5448","ipc"
"5449","excluye"
"5450","alimentos"
"5451","energia"
"5452","permaneciendo"
"5453","canasta"
"5454","ipc"
"5455","aumento"
"5456","inflacion"
"5457","ipcx"
"5458","alimentos"
"5459","permanece"
"5460","canasta"
"5461","paso"
"5462","cabe"
"5463","mencionar"
"5464","incremento"
"5465","medidas"
"5466","esperado"
"5467","dada"
"5468","dinamica"
"5469","prevista"
"5470","inflacion"
"5471","definicion"
"5472","glosario"
"5473","fuentes"
"5474","banco"
"5475","instituto"
"5476","nacional"
"5477","medidas"
"5478","inyeccion"
"5479","fondo"
"5480","estabilizacion"
"5481","precio"
"5482","combustibles"
"5483","fepc"
"5484","reduccion"
"5485","impuesto"
"5486","especifico"
"5487","gasolinas"
"5488","utm"
"5489","metro"
"5490","cubico"
"5491","ultima"
"5492","semana"
"5493","politica"
"5494","monetaria"
"5495","considerando"
"5496","inflacion"
"5497","ipc"
"5498","fecha"
"5499","indicadores"
"5500","tendencia"
"5501","inflacionaria"
"5502","contribucion"
"5503","inflacion"
"5504","combustibles"
"5505","disminuyo"
"5506","considerablemente"
"5507","variacion"
"5508","compensado"
"5509","incidencia"
"5510","inflacion"
"5511","precios"
"5512","alimentos"
"5513","particular"
"5514","perecibles"
"5515","resto"
"5516","grupos"
"5517","dentro"
"5518","sobresale"
"5519","orden"
"5520","decreciente"
"5521","incidencia"
"5522","incremento"
"5523","presentado"
"5524","tarifas"
"5525","electricas"
"5526","grupos"
"5527","educacion"
"5528","recreacion"
"5529","vivienda"
"5530","inflacion"
"5531","ipc"
"5532","menor"
"5533","anticipada"
"5534","ipcx"
"5535","levemente"
"5536","prevista"
"5537","composicion"
"5538","distinta"
"5539","importante"
"5540","sorpresas"
"5541","baja"
"5542","dieron"
"5543","inflacion"
"5544","vincular"
"5545","lado"
"5546","apreciacion"
"5547","cambio"
"5548","propagacion"
"5549","inflacion"
"5550","pasada"
"5551","precios"
"5552","salarios"
"5553","inferior"
"5554","definicion"
"5555","glosario"
"5556","prevista"
"5557","ipcx"
"5558","sorprendio"
"5559","inflacion"
"5560","alimentos"
"5561","pan"
"5562","aceite"
"5563","arroz"
"5564","diferencia"
"5565","fuentes"
"5566","banco"
"5567","instituto"
"5568","nacional"
"5569","compensada"
"5570","sorpresas"
"5571","sentido"
"5572","contrario"
"5573","transporte"
"5574","educacion"
"5575","recreacion"
"5576","salud"
"5577","vivienda"
"5578","ipcx"
"5579","sumo"
"5580","sorpresa"
"5581","ipc"
"5582","excluidos"
"5583","diversos"
"5584","componentes"
"5585","ipcx"
"5586","incremento"
"5587","tarifas"
"5588","menor"
"5589","precios"
"5590","variacion"
"5591","indexados"
"5592","respecto"
"5593","previsto"
"5594","inflacion"
"5595","ipc"
"5596","contrario"
"5597","aumento"
"5598","esperado"
"5599","precio"
"5600","combustibles"
"5601","cayeron"
"5602","levemente"
"5603","diferencia"
"5604","compenso"
"5605","sorpresa"
"5606","dio"
"5607","precio"
"5608","frutas"
"5609","verduras"
"5610","frescas"
"5611","cuatrimestre"
"5612","registrado"
"5613","nuevos"
"5614","aumentos"
"5615","magnitud"
"5616","relevante"
"5617","inesperada"
"5618","inflacion"
"5619","alimentos"
"5620","considerados"
"5621","ipcx"
"5622","embargo"
"5623","variaciones"
"5624","observadas"
"5625","generalizadas"
"5626","magnitud"
"5627","incrementos"
"5628","vistos"
"5629","pudiendo"
"5630","asociarse"
"5631","menciono"
"5632","productos"
"5633","especificos"
"5634","pan"
"5635","arroz"
"5636","existen"
"5637","riesgo"
"5638","respecto"
"5639","trayectoria"
"5640","seguiran"
"5641","precios"
"5642","alimentos"
"5643","lado"
"5644","descartarse"
"5645","escenario"
"5646","debilitado"
"5647","precios"
"5648","reduzcan"
"5649","significativamente"
"5650","llevando"
"5651","permanece"
"5652","canasta"
"5653","ipc"
"5654","caida"
"5655","rapida"
"5656","inflacion"
"5657","interna"
"5658","lado"
"5659","posible"
"5660","permanece"
"5661","canasta"
"5662","ipc"
"5663","recientes"
"5664","aumentos"
"5665","externos"
"5666","internos"
"5667","precios"
"5668","reflejen"
"5669","nuevo"
"5670","fuentes"
"5671","banco"
"5672","instituto"
"5673","nacional"
"5674","shock"
"5675","oferta"
"5676","terminen"
"5677","provocando"
"5678","incremento"
"5679","inflacion"
"5680","alimentos"
"5681","perecibles"
"5682","comparable"
"5683","precios"
"5684","frutas"
"5685","verduras"
"5686","frescas"
"5687","sorprendieron"
"5688","incidencias"
"5689","inflacion"
"5690","ipc"
"5691","aumento"
"5692","deber"
"5693","sequia"
"5694","atraviesa"
"5695","gran"
"5696","zonas"
"5697","agricolas"
"5698","pais"
"5699","evolucion"
"5700","futura"
"5701","va"
"5702","sujeta"
"5703","desarrollo"
"5704","condiciones"
"5705","hidrologicas"
"5706","areas"
"5707","existen"
"5708","riesgo"
"5709","relevantes"
"5710","escenario"
"5711","proyeccion"
"5712","corto"
"5713","precios"
"5714","alimentos"
"5715","perecibles"
"5716","volveran"
"5717","mostrar"
"5718","aumentos"
"5719","significativos"
"5720","mercado"
"5721","interno"
"5722","situacion"
"5723","mantendra"
"5724","proximos"
"5725","incluso"
"5726","estima"
"5727","terminos"
"5728","relativos"
"5729","disminuira"
"5730","respecto"
"5731","inflacion"
"5732","cabe"
"5733","mencionar"
"5734","ultimas"
"5735","semanas"
"5736","reavivado"
"5737","preocupacion"
"5738","publica"
"5739","incremento"
"5740","internacional"
"5741","precio"
"5742","alimentos"
"5743","ello"
"5744","principal"
"5745","grupo"
"5746","alimentos"
"5747","agricolas"
"5748","registrado"
"5749","parentesis"
"5750","ponderacion"
"5751","ipc"
"5752","aumentos"
"5753","importantes"
"5754","mercado"
"5755","mundial"
"5756","sumo"
"5757","arroz"
"5758","dada"
"5759","importancia"
"5760","cereal"
"5761","canastas"
"5762","consumo"
"5763","fuentes"
"5764","banco"
"5765","instituto"
"5766","nacional"
"5767","evolucion"
"5768","reciente"
"5769","inflacion"
"5770","costos"
"5771","particular"
"5772","economias"
"5773","asiaticas"
"5774","situacion"
"5775","reajustes"
"5776","servicios"
"5777","educacionales"
"5778","generado"
"5779","preocupacion"
"5780","internacional"
"5781","implicancias"
"5782","razon"
"5783","ipc"
"5784","educacionipc"
"5785","sociales"
"5786","directas"
"5787","efectos"
"5788","inflacion"
"5789","embargo"
"5790","arroz"
"5791","maiz"
"5792","ponderacion"
"5793","relativamente"
"5794","baja"
"5795","ipc"
"5796","arroz"
"5797","maiz"
"5798","directamente"
"5799","considerado"
"5800","canasta"
"5801","consumo"
"5802","productos"
"5803","leche"
"5804","trigo"
"5805","sumados"
"5806","alimentos"
"5807","utilizan"
"5808","insumos"
"5809","aumentaron"
"5810","significativamente"
"5811","explicando"
"5812","porcion"
"5813","importante"
"5814","inflacion"
"5815","caido"
"5816","representan"
"5817","fraccion"
"5818","importante"
"5819","canasta"
"5820","ipc"
"5821","respectivamente"
"5822","ello"
"5823","configura"
"5824","panorama"
"5825","punto"
"5826","vista"
"5827","posibles"
"5828","consecuencias"
"5829","menores"
"5830","precios"
"5831","mercado"
"5832","interno"
"5833","benigno"
"5834","trayectoria"
"5835","inflacion"
"5836","fuentes"
"5837","banco"
"5838","instituto"
"5839","nacional"
"5840","apreciacion"
"5841","cambiaria"
"5842","contribuido"
"5843","atenuar"
"5844","aumento"
"5845","inflacion"
"5846","menor"
"5847","cambio"
"5848","incidido"
"5849","junto"
"5850","medidas"
"5851","tomadas"
"5852","gobierno"
"5853","descenso"
"5854","precio"
"5855","combustibles"
"5856","embargo"
"5857","estima"
"5858","efecto"
"5859","va"
"5860","alla"
"5861","combustibles"
"5862","pudiendo"
"5863","haber"
"5864","impactado"
"5865","baja"
"5866","precios"
"5867","productos"
"5868","importados"
"5869","vestuario"
"5870","electrodomesticos"
"5871","vez"
"5872","menor"
"5873","cambio"
"5874","incidio"
"5875","caida"
"5876","precio"
"5877","nudo"
"5878","energia"
"5879","fijado"
"5880","tiempo"
"5881","implicara"
"5882","alguna"
"5883","reduccion"
"5884","tarifas"
"5885","electricas"
"5886","pagan"
"5887","consumidores"
"5888","lado"
"5889","cabe"
"5890","mencionar"
"5891","dado"
"5892","congelamiento"
"5893","tarifas"
"5894","transporte"
"5895","publico"
"5896","santiago"
"5897","caida"
"5898","cambio"
"5899","efectos"
"5900","baja"
"5901","dado"
"5902","contexto"
"5903","fijacion"
"5904","tarifaria"
"5905","basada"
"5906","polinomio"
"5907","sentido"
"5908","opuesto"
"5909","tampoco"
"5910","fuertes"
"5911","incrementos"
"5912","precio"
"5913","internacional"
"5914","combustibles"
"5915","precios"
"5916","incluidos"
"5917","calculo"
"5918","dicha"
"5919","tarifa"
"5920","escenario"
"5921","probable"
"5922","preve"
"5923","inflacion"
"5924","ipc"
"5925","convergera"
"5926","meta"
"5927","niveles"
"5928","actuales"
"5929","convergencia"
"5930","fundamenta"
"5931","factores"
"5932","propagacion"
"5933","inflacionaria"
"5934","sigue"
"5935","coherente"
"5936","patrones"
"5937","normales"
"5938","expectativas"
"5939","inflacion"
"5940","mediano"
"5941","largo"
"5942","meta"
"5943","trayectoria"
"5944","supuesta"
"5945","brechas"
"5946","capacidad"
"5947","persisten"
"5948","riesgo"
"5949","principal"
"5950","respecto"
"5951","trayectoria"
"5952","precio"
"5953","alimentos"
"5954","perecibles"
"5955","propagacion"
"5956","inflacionaria"
"5957","cuota"
"5958","adicional"
"5959","incertidumbre"
"5960","viene"
"5961","lado"
"5962","tarifas"
"5963","electricas"
"5964","junto"
"5965","fijaciones"
"5966","habituales"
"5967","precio"
"5968","nudo"
"5969","posible"
"5970","descartar"
"5971","nuevas"
"5972","presiones"
"5973","asociadas"
"5974","incremento"
"5975","costos"
"5976","marginales"
"5977","generacion"
"5978","industria"
"5979","expectativas"
"5980","inflacion"
"5981","mayoria"
"5982","indicadores"
"5983","expectativas"
"5984","inflacion"
"5985","aumentado"
"5986","especialmente"
"5987","corto"
"5988","evalua"
"5989","siguen"
"5990","coherentes"
"5991","reversion"
"5992","inflacion"
"5993","meta"
"5994","horizonte"
"5995","politica"
"5996","encuesta"
"5997","expectativas"
"5998","economicas"
"5999","eee"
"6000","banco"
"6001","muestra"
"6002","inflacion"
"6003","esperada"
"6004","aumento"
"6005","paso"
"6006","lapso"
"6007","inflacion"
"6008","esperada"
"6009","fluctuaciones"
"6010","ubica"
"6011","politica"
"6012","monetaria"
"6013","lado"
"6014","encuestas"
"6015","operadores"
"6016","mesas"
"6017","expectativas"
"6018","inflacion"
"6019","dinero"
"6020","inflacion"
"6021","esperada"
"6022","espera"
"6023","inflacion"
"6024","expectativas"
"6025","respectivamente"
"6026","momento"
"6027","ipom"
"6028","cuanto"
"6029","medidas"
"6030","derivan"
"6031","precios"
"6032","activos"
"6033","financieros"
"6034","compensacion"
"6035","inflacionaria"
"6036","forward"
"6037","calculada"
"6038","swap"
"6039","contempla"
"6040","considerando"
"6041","promedios"
"6042","moviles"
"6043","semanales"
"6044","inflacion"
"6045","supera"
"6046","esperada"
"6047","plazos"
"6048","largos"
"6049","incremento"
"6050","compensaciones"
"6051","inflacionarias"
"6052","menor"
"6053","compensacion"
"6054","paso"
"6055","fluctuaciones"
"6056","ubica"
"6057","similar"
"6058","medidas"
"6059","compensacion"
"6060","inflacionaria"
"6061","forward"
"6062","derivan"
"6063","documentos"
"6064","encuentran"
"6065","niveles"
"6066","similares"
"6067","banco"
"6068","plazos"
"6069","largos"
"6070","medida"
"6071","bien"
"6072","ubica"
"6073","niveles"
"6074","mayores"
"6075","ipom"
"6076","pasado"
"6077","ultimas"
"6078","semanas"
"6079","retrocedido"
"6080","manera"
"6081","importante"
"6082","percepcion"
"6083","inflacion"
"6084","agentes"
"6085","privados"
"6086","financieros"
"6087","compensacion"
"6088","inflacionaria"
"6089","forward"
"6090","mantenido"
"6091","alta"
"6092","encuesta"
"6093","consumidores"
"6094","ipec"
"6095","adimark"
"6096","muestra"
"6097","swap"
"6098","incremento"
"6099","encuestados"
"6100","cree"
"6101","inflacion"
"6102","subira"
"6103","movil"
"6104","semanal"
"6105","proximos"
"6106","doce"
"6107","asimismo"
"6108","acuerdo"
"6109","encuesta"
"6110","empresasrios"
"6111","imce"
"6112","inflacion"
"6113","esperada"
"6114","doce"
"6115","aumento"
"6116","mencionado"
"6117","anterioridad"
"6118","incertidumbre"
"6119","registros"
"6120","mensuales"
"6121","inflacion"
"6122","esperados"
"6123","venideros"
"6124","afectado"
"6125","primas"
"6126","riesgo"
"6127","inflacionario"
"6128","implicitas"
"6129","valoracion"
"6130","activos"
"6131","financieros"
"6132","haciendo"
"6133","compleja"
"6134","dada"
"6135","dificultad"
"6136","aislarlas"
"6137","lectura"
"6138","compensacion"
"6139","inflacionaria"
"6140","fenomeno"
"6141","exclusivo"
"6142","economia"
"6143","observandose"
"6144","casos"
"6145","mercados"
"6146","desarrollados"
"6147","profundos"
"6148","nacional"
"6149","lectura"
"6150","compensacion"
"6151","inflacionaria"
"6152","muestra"
"6153","aumentos"
"6154","importantes"
"6155","tiempo"
"6156","banco"
"6157","elemento"
"6158","apoya"
"6159","hipotesis"
"6160","expectativas"
"6161","siguen"
"6162","alineadas"
"6163","meta"
"6164","aumento"
"6165","incertidumbre"
"6166","inflacionaria"
"6167","dado"
"6168","incremento"
"6169","error"
"6170","prediccion"
"6171","inflacion"
"6172","mensual"
"6173","tiempo"
"6174","agentes"
"6175","mercado"
"6176","cifras"
"6177","inflacion"
"6178","primeros"
"6179","vuelto"
"6180","sorprender"
"6181","forma"
"6182","hicieron"
"6183","pasado"
"6184","necesario"
"6185","recordar"
"6186","elemento"
"6187","fundamental"
"6188","esquema"
