"","x"
"4363","factores"
"4364","serie"
"4365","tendencia"
"4366","ciclica"
"4367","actividad"
"4368","gasto"
"4369","interno"
"4370","actividad"
"4371","crecio"
"4372","impulsada"
"4373","sectores"
"4374","minero"
"4375","agricola"
"4376","comercio"
"4377","continuo"
"4378","repuntando"
"4379","crecimiento"
"4380","pib"
"4381","llego"
"4382","velocidad"
"4383","expansion"
"4384","tendencia"
"4385","ciclica"
"4386","continuado"
"4387","aumentando"
"4388","trimestres"
"4389","resultado"
"4390","dio"
"4391","contexto"
"4392","actividad"
"4393","sectores"
"4394","industrial"
"4395","pesquero"
"4396","agropecuariosilvicola"
"4397","gracias"
"4398","mejor"
"4399","escenario"
"4400","externo"
"4401","condiciones"
"4402","variacion"
"4403","doce"
"4404","favorables"
"4405","oferta"
"4406","contrario"
"4407","mineria"
"4408","presento"
"4409","menor"
"4410","variacion"
"4411","trimestral"
"4412","anualizada"
"4413","dinamismo"
"4414","diversos"
"4415","factores"
"4416","afectaron"
"4417","procesos"
"4418","banco"
"4419","produccion"
"4420","empresas"
"4421","tales"
"4422","elementos"
"4423","estiman"
"4424","caracter"
"4425","transitorio"
"4426","volumen"
"4427","exportaciones"
"4428","netas"
"4429","bienes"
"4430","servicios"
"4431","muestra"
"4432","leve"
"4433","caida"
"4434","respecto"
"4435","contexto"
"4436","exportaciones"
"4437","importaciones"
"4438","acumulan"
"4439","incrementos"
"4440","volumen"
"4441","digitos"
"4442","demanda"
"4443","interna"
"4444","exportaciones"
"4445","netas"
"4446","contribucion"
"4447","crecimiento"
"4448","sectores"
"4449","industria"
"4450","reflejado"
"4451","fuerza"
"4452","demanda"
"4453","interna"
"4454","mejoramiento"
"4455","escenario"
"4456","externo"
"4457","perspectivas"
"4458","actividad"
"4459","exportaciones"
"4460","netas"
"4461","agregada"
"4462","creciente"
"4463","tiempo"
"4464","alla"
"4465","alta"
"4466","volatilidad"
"4467","ultimas"
"4468","cifras"
"4469","aprecia"
"4470","dinamismo"
"4471","dio"
"4472","ramas"
"4473","destinadas"
"4474","exportacion"
"4475","coherencia"
"4476","volumenes"
"4477","exportados"
"4478","bienes"
"4479","industriales"
"4480","destaco"
"4481","comportamiento"
"4482","actividad"
"4483","pesquera"
"4484","gracias"
"4485","importante"
"4486","transitoria"
"4487","capturas"
"4488","buen"
"4489","desempeno"
"4490","centros"
"4491","cultivo"
"4492","sector"
"4493","comercio"
"4494","registro"
"4495","crecimiento"
"4496","relevante"
"4497","explicado"
"4498","buenos"
"4499","resultados"
"4500","ventas"
"4501","industriales"
"4502","banco"
"4503","pib"
"4504","mantendria"
"4505","tendencia"
"4506","crecimiento"
"4507","periodos"
"4508","previos"
"4509","apoyado"
"4510","sectores"
"4511","minero"
"4512","agricola"
"4513","comercio"
"4514","continuara"
"4515","presentando"
"4516","crecimiento"
"4517","acorde"
"4518","incremento"
"4519","estimado"
"4520","conjunto"
"4521","ahora"
"4522","estima"
"4523","restricciones"
"4524","suministro"
"4525","gas"
"4526","natural"
"4527","argentina"
"4528","efectos"
"4529","macroeconomicos"
"4530","significativos"
"4531","actividad"
"4532","magnitud"
"4533","futura"
"4534","recortes"
"4535","incierta"
"4536","debe"
"4537","notar"
"4538","efectos"
"4539","menor"
"4540","suministro"
"4541","politica"
"4542","monetaria"
"4543","lineales"
"4544","cuanto"
"4545","costos"
"4546","sustituir"
"4547","fuentes"
"4548","energia"
"4549","volumen"
"4550","exportaciones"
"4551","industriales"
"4552","crecen"
"4553","proporcionalmente"
"4554","produccion"
"4555","industrial"
"4556","destinada"
"4557","sector"
"4558","externo"
"4559","demanda"
"4560","interna"
"4561","crecio"
"4562","pib"
"4563","produccion"
"4564","exportaciones"
"4565","pasado"
"4566","cuarto"
"4567","inversion"
"4568","sigue"
"4569","menos"
"4570","dinamica"
"4571","esperado"
"4572","etapa"
"4573","ciclo"
"4574","revertido"
"4575","bajos"
"4576","niveles"
"4577","conjuncion"
"4578","actuales"
"4579","condiciones"
"4580","financieras"
"4581","internas"
"4582","externas"
"4583","escenario"
"4584","probable"
"4585","proceso"
"4586","normalizacion"
"4587","continue"
"4588","afianzandose"
"4589","medida"
"4590","distintos"
"4591","sectores"
"4592","comiencen"
"4593","agotar"
"4594","holguras"
"4595","capacidad"
"4596","actuales"
"4597","continue"
"4598","proceso"
"4599","crecimiento"
"4600","mejor"
"4601","escenario"
"4602","externo"
"4603","recuperacion"
"4604","terminos"
"4605","desestacionalizadas"
"4606","intercambio"
"4607","causado"
"4608","impacto"
"4609","importante"
"4610","ingreso"
"4611","nacional"
"4612","banco"
"4613","sustancial"
"4614","gran"
"4615","aumento"
"4616","ingreso"
"4617","sector"
"4618","publico"
"4619","destinara"
"4620","ahorro"
"4621","acorde"
"4622","regla"
"4623","superavit"
"4624","estructural"
"4625","incremento"
"4626","ingreso"
"4627","privado"
"4628","ahora"
"4629","provocado"
"4630","ventas"
"4631","automoviles"
"4632","nuevos"
"4633","minoristas"
"4634","bienes"
"4635","durables"
"4636","ritmo"
"4637","expansion"
"4638","consumo"
"4639","solo"
"4640","ligeramente"
"4641","superior"
"4642","previsto"
"4643","hace"
"4644","suma"
"4645","ingreso"
"4646","disponible"
"4647","automoviles"
"4648","unidades"
"4649","durables"
"4650","actual"
"4651","instancia"
"4652","politica"
"4653","monetaria"
"4654","paulatino"
"4655","mejoramiento"
"4656","autos"
"4657","durables"
"4658","empleo"
"4659","mejores"
"4660","expectativas"
"4661","agentes"
"4662","relacion"
"4663","debe"
"4664","redundar"
"4665","incremento"
"4666","sostenido"
"4667","demanda"
"4668","estima"
"4669","demanda"
"4670","continuara"
"4671","creciendo"
"4672","pib"
"4673","formacion"
"4674","bruta"
"4675","capital"
"4676","fijo"
"4677","pese"
"4678","crecimiento"
"4679","casi"
"4680","nulo"
"4681","alta"
"4682","comparacion"
"4683","seguira"
"4684","presentando"
"4685","niveles"
"4686","similares"
"4687","observados"
"4688","crecimiento"
"4689","pib"
"4690","incremento"
"4691","esperado"
"4692","conjunto"
"4693","movil"
"4694","trimestral"
"4695","desestacionalizadas"
"4696","consumo"
"4697","existencias"
"4698","fuentes"
"4699","asociacion"
"4700","nacional"
"4701","automotriz"
"4702","camara"
"4703","nacional"
"4704","comercio"
"4705","indicadores"
"4706","parciales"
"4707","consumo"
"4708","continuaron"
"4709","ritmo"
"4710","expansion"
"4711","importante"
"4712","especial"
"4713","consumo"
"4714","durable"
"4715","alla"
"4716","movimientos"
"4717","particulares"
"4718","siguio"
"4719","creciendo"
"4720","indices"
"4721","confianza"
"4722","consumidor"
"4723","acercandose"
"4724","niveles"
"4725","maximos"
"4726","encuestados"
"4727","creen"
"4728","situacion"
"4729","economica"
"4730","mejorara"
"4731","evolucion"
"4732","consumo"
"4733","durable"
"4734","apoyada"
"4735","modo"
"4736","importante"
"4737","adimark"
"4738","universidad"
"4739","condiciones"
"4740","crediticias"
"4741","imperantes"
"4742","lado"
"4743","interes"
"4744","credito"
"4745","consumo"
"4746","reducido"
"4747","manera"
"4748","significativa"
"4749","recientemente"
"4750","demanda"
"4751","credito"
"4752","aumentado"
"4753","sostenidamente"
"4754","colocaciones"
"4755","consumo"
"4756","terminos"
"4757","reales"
"4758","crecen"
"4759","digitos"
"4760","cerca"
"4761","medio"
"4762","aumento"
"4763","demanda"
"4764","credito"
"4765","alla"
"4766","ultimas"
"4767","cifras"
"4768","conocidas"
"4769","refleja"
"4770","mejores"
"4771","expectativas"
"4772","consumidores"
"4773","comparacion"
"4774","ultima"
"4775","consumo"
"4776","habitual"
"4777","muestra"
"4778","tendencia"
"4779","crecimiento"
"4780","similar"
"4781","pib"
"4782","menos"
"4783","marcada"
"4784","componente"
"4785","durable"
"4786","fuentes"
"4787","adimark"
"4788","universidad"
"4789","representa"
"4790","aproximadamente"
"4791","consumo"
"4792","privado"
"4793","demanda"
"4794","cuenta"
"4795","corriente"
"4796","mercado"
"4797","laboral"
"4798","respecto"
"4799","existencias"
"4800","datos"
"4801","recogidos"
"4802","fecu"
"4803","indicadores"
"4804","inventarios"
"4805","aumento"
"4806","inventarios"
"4807","movil"
"4808","consecutivo"
"4809","produccionventas"
"4810","industriales"
"4811","rotacion"
"4812","inventarios"
"4813","fecu"
"4814","indicadores"
"4815","parciales"
"4816","apuntan"
"4817","acumulacion"
"4818","inventarios"
"4819","comportamiento"
"4820","ejemplo"
"4821","razon"
"4822","produccionventas"
"4823","sector"
"4824","industrial"
"4825","espera"
"4826","continue"
"4827","acumulacion"
"4828","existencias"
"4829","comportamientos"
"4830","disimiles"
"4831","sector"
"4832","indicador"
"4833","mensual"
"4834","confianza"
"4835","empresasrial"
"4836","imce"
"4837","encuesta"
"4838","icareuniversidad"
"4839","adolfo"
"4840","ibanez"
"4841","muestra"
"4842","sector"
"4843","mineria"
"4844","percibe"
"4845","actualmente"
"4846","exceso"
"4847","stocks"
"4848","comercio"
"4849","industria"
"4850","niveles"
"4851","existencias"
"4852","evaluados"
"4853","normales"
"4854","ejecutivos"
"4855","empresas"
"4856","formacion"
"4857","bruta"
"4858","capital"
"4859","desestacionalizadas"
"4860","fuentes"
"4861","incremento"
"4862","formacion"
"4863","bruta"
"4864","capital"
"4865","fijo"
"4866","fbcf"
"4867","estimado"
"4868","bolsa"
"4869","comercio"
"4870","santiago"
"4871","corrigio"
"4872","actualizacion"
"4873","deflactor"
"4874","instituto"
"4875","nacional"
"4876","banco"
"4877","importaciones"
"4878","bienes"
"4879","capital"
"4880","efecto"
"4881","componente"
"4882","maquinaria"
"4883","equipos"
"4884","estima"
"4885","fbcf"
"4886","crecio"
"4887","cerca"
"4888","estimacion"
"4889","formacion"
"4890","bruta"
"4891","capital"
"4892","fijo"
"4893","movil"
"4894","terminado"
"4895","fbcf"
"4896","pib"
"4897","moviles"
"4898","crecio"
"4899","medida"
"4900","precios"
"4901","llego"
"4902","pib"
"4903","cifra"
"4904","marginalmente"
"4905","superior"
"4906","inversion"
"4907","continua"
"4908","evidenciando"
"4909","dinamismo"
"4910","menor"
"4911","esperado"
"4912","etapa"
"4913","ciclo"
"4914","muestras"
"4915","recuperacion"
"4916","respecto"
"4917","rezago"
"4918","identificado"
"4919","probable"
"4920","afianzamiento"
"4921","crecimiento"
"4922","inversion"
"4923","medida"
"4924","distintos"
"4925","sectores"
"4926","comiencen"
"4927","agotar"
"4928","actuales"
"4929","holguras"
"4930","capacidad"
"4931","continue"
"4932","proceso"
"4933","crecimiento"
"4934","ello"
"4935","aprecia"
"4936","ramas"
"4937","manufactureras"
"4938","reflejo"
"4939","buena"
"4940","situacion"
"4941","precios"
"4942","enfrentan"
"4943","sectores"
"4944","vinculados"
"4945","explotacion"
"4946","recursos"
"4947","naturales"
"4948","cuyas"
"4949","decisiones"
"4950","produccion"
"4951","dependen"
"4952","fuertemente"
"4953","capacidad"
"4954","instalada"
"4955","banco"
"4956","cuanto"
"4957","rentabilidad"
"4958","negocios"
"4959","cifras"
"4960","recogidas"
"4961","fecu"
"4962","relativa"
"4963","estabilidad"
"4964","cuarto"
"4965","rentabilidad"
"4966","gastos"
"4967","financieros"
"4968","sociedades"
"4969","respecto"
"4970","periodos"
"4971","previos"
"4972","tiempo"
"4973","mejores"
"4974","anonimas"
"4975","condiciones"
"4976","financieras"
"4977","crediticias"
"4978","reflejan"
"4979","disminucion"
"4980","carga"
"4981","financiera"
"4982","empresas"
"4983","expectativas"
"4984","gfgt"
"4985","ebe"
"4986","empresasriales"
"4987","medidas"
"4988","imce"
"4989","pese"
"4990","caida"
"4991","reciente"
"4992","siguen"
"4993","superiores"
"4994","evolucion"
"4995","rentabilidad"
"4996","corporativa"
"4997","condiciones"
"4998","financiamiento"
"4999","internas"
"5000","externas"
"5001","indicadores"
"5002","confianza"
"5003","empresasrial"
"5004","apuntan"
"5005","recuperacion"
"5006","inversion"
"5007","deberia"
"5008","continuar"
"5009","dentro"
"5010","componente"
"5011","maquinaria"
"5012","equipos"
"5013","pondera"
"5014","cerca"
"5015","fbcf"
"5016","senalo"
"5017","aumento"
"5018","sostenido"
"5019","importaciones"
"5020","bienes"
"5021","capital"
"5022","movil"
"5023","ficha"
"5024","codificada"
"5025","uniforme"
"5026","sociedades"
"5027","anonimas"
"5028","gfgt"
"5029","participacion"
"5030","gastos"
"5031","financieros"
"5032","gastos"
"5033","totales"
"5034","cifra"
"5035","considerada"
"5036","utilizaba"
"5037","deflactor"
"5038","internaciones"
"5039","ebe"
"5040","razon"
"5041","ebitda"
"5042","resultado"
"5043","operacional"
"5044","depreciacion"
"5045","ipe"
"5046","precios"
"5047","externos"
"5048","actual"
"5049","deflactor"
"5050","basado"
"5051","patrimonio"
"5052","seguimiento"
"5053","detallado"
"5054","precios"
"5055","coherente"
"5056","metodologia"
"5057","medicion"
"5058","bolsa"
"5059","comercio"
"5060","santiago"
"5061","ccnn"
"5062","politica"
"5063","monetaria"
"5064","tiempo"
"5065","ventas"
"5066","industriales"
"5067","bienes"
"5068","capital"
"5069","ine"
"5070","registran"
"5071","ventas"
"5072","importaciones"
"5073","bienes"
"5074","capital"
"5075","aumentos"
"5076","anuales"
"5077","pese"
"5078","tendencia"
"5079","caen"
"5080","margen"
"5081","importaciones"
"5082","ventas"
"5083","importaciones"
"5084","bienes"
"5085","capital"
"5086","continuarian"
"5087","niveles"
"5088","elevados"
"5089","terminos"
"5090","crecimiento"
"5091","mostraran"
"5092","importaciones"
"5093","ventas"
"5094","ine"
"5095","importante"
"5096","desaceleracion"
"5097","incluso"
"5098","llegando"
"5099","negativos"
"5100","dada"
"5101","alta"
"5102","comparacion"
"5103","respecto"
"5104","componente"
"5105","edificacion"
"5106","inversion"
"5107","pondera"
"5108","cerca"
"5109","fbcf"
"5110","ventas"
"5111","sector"
"5112","muestra"
"5113","relativo"
"5114","estancamiento"
"5115","mediados"
"5116","tiempo"
"5117","stocks"
"5118","mantienen"
"5119","constantes"
"5120","pasado"
"5121","implica"
"5122","necesarios"
"5123","agotarlos"
"5124","mejores"
"5125","condiciones"
"5126","acceso"
"5127","credito"
"5128","vivienda"
"5129","costo"
"5130","forma"
"5131","indican"
"5132","perspectivas"
"5133","sector"
"5134","mantendran"
"5135","mejoraran"
"5136","movil"
"5137","trimestral"
"5138","desestacionalizadas"
"5139","componente"
"5140","obras"
"5141","ingenieria"
"5142","inversion"
"5143","fuentes"
"5144","fija"
"5145","catastro"
"5146","proyectos"
"5147","inversion"
"5148","corporacion"
"5149","bienes"
"5150","instituto"
"5151","nacional"
"5152","capital"
"5153","cbc"
"5154","indica"
"5155","inversion"
"5156","cerca"
"5157","banco"
"5158","superior"
"5159","catastro"
"5160","respecto"
"5161","aprecia"
"5162","sectores"
"5163","captan"
"5164","inversion"
"5165","privada"
"5166","concesiones"
"5167","infraestructura"
"5168","publica"
"5169","mineria"
"5170","ventas"
"5171","stock"
"5172","viviendas"
"5173","nuevas"
"5174","forestal"
"5175","sumara"
"5176","efecto"
"5177","unidades"
"5178","nuevos"
"5179","proyectos"
"5180","inversion"
"5181","recientemente"
"5182","anunciados"
"5183","sector"
"5184","ventas"
"5185","stock"
"5186","privado"
"5187","cuales"
"5188","contar"
"5189","cronograma"
"5190","obras"
"5191","considerados"
"5192","catastro"
"5193","destacan"
"5194","aquellos"
"5195","relacionados"
"5196","sector"
"5197","minero"
"5198","acuerdo"
"5199","presupuesto"
"5200","inversion"
"5201","sector"
"5202","publico"
"5203","crecera"
"5204","pasado"
"5205","principales"
"5206","destinos"
"5207","encuentran"
"5208","compromisos"
"5209","asociados"
"5210","programa"
"5211","concesiones"
"5212","infraestructura"
